date;Tn;Tx;Tavg;RH_avg;RR;ss;ff_x;ddd_x;ff_avg;cat_ddd;category_region;flood
07/03/2020;26,8;31,8;28,3;77;0;9,4;6;320;3;8;0;0
10/03/2020;27,1;33,2;29,9;74;0;6;7;330;2;4;0;0
12/03/2020;25,1;30,8;27,9;88;8,9;4,3;3;270;2;8;0;0
13/03/2020;25;31;27,6;82;46,6;2,6;4;280;2;0;0;0
14/03/2020;25,1;32,6;29,3;80;0;7,1;5;40;2;3;0;0
15/03/2020;26,7;32,6;29,4;81;1,7;9;6;10;2;5;0;0
20/03/2020;24,6;31,5;27,3;86;47,2;1,5;5;300;2;0;0;0
22/03/2020;25,4;30,5;28,6;80;0;5,9;6;110;1;0;0;0
23/03/2020;25,2;32;28,3;82;15,4;3,7;4;330;1;0;0;0
31/03/2020;26,8;33,2;28,7;82;0,8;5,1;5;340;2;8;0;0
03/04/2020;27,4;32,4;29,6;76;0;9,1;4;330;2;0;0;0
06/04/2020;27,4;31,4;28,1;83;0;2,1;5;280;2;8;0;0
07/04/2020;26;32,6;28,8;78;13,2;1,4;8;250;4;8;0;0
11/04/2020;26,6;33,6;29,4;80;6,6;4;5;360;2;2;0;0
13/04/2020;26,2;32,2;28,7;82;3,3;7,4;4;130;2;6;0;0
14/04/2020;25;31,8;28,3;84;57,5;9,8;4;100;2;1;0;0
15/04/2020;26;31,4;28,8;83;1,5;7,4;6;350;2;3;0;1
16/04/2020;27,2;32,4;29,2;80;0;5;4;60;2;3;0;0
17/04/2020;27,4;33;29,9;78;0;7,9;5;10;2;5;0;0
20/04/2020;27,2;33,2;30,4;77;0;9,1;4;30;2;3;0;0
21/04/2020;28,7;33;30,4;75;0;10;8;130;3;6;0;0
25/04/2020;27;32,8;29,2;77;1,5;6,6;4;50;2;1;0;0
27/04/2020;25,6;32;27,6;86;19,3;8,6;4;40;2;7;0;0
28/04/2020;25,6;31,2;28,1;82;7,7;3,8;5;50;2;6;0;0
30/04/2020;26,4;30,6;28,5;79;0;6,9;5;90;2;1;0;0
02/05/2020;26;29,6;27,2;82;0;0;5;260;2;6;0;0
05/05/2020;26,7;32,9;29,4;77;5,6;1,3;6;50;3;1;0;0
06/05/2020;27,2;32,5;29,9;78;0;9,8;5;50;3;5;0;0
10/05/2020;26,6;32,2;29;80;2,5;0;5;30;2;3;0;0
12/05/2020;27,4;33,2;29,9;76;0;7,3;6;40;2;1;0;0
15/05/2020;28;33,6;30;74;0;7,9;6;70;3;1;0;0
16/05/2020;27,6;34,2;30,1;72;0;8,3;6;90;3;1;0;0
17/05/2020;27,8;32,8;30;78;0;9,6;4;350;2;3;0;0
19/05/2020;25,2;33,1;28,7;80;22;1,1;5;50;3;1;0;0
20/05/2020;26,2;33,8;30;79;0;6,5;8;320;3;3;0;0
21/05/2020;25,2;32,2;28,6;83;17,2;7,5;3;300;2;0;0;0
22/05/2020;26,4;33,4;30,1;79;0;2,4;5;50;3;3;0;0
24/05/2020;26,6;35,2;31,4;68;0;9;7;250;2;0;0;0
26/05/2020;28,2;34,4;30,2;74;2,7;7;6;270;3;8;0;0
27/05/2020;27,2;32,2;29,1;78;0;6;4;290;1;0;0;0
31/05/2020;27,6;32,7;29,4;82;0,4;9,9;3;120;2;0;0;0
01/06/2020;27,2;33,6;29,6;76;0;4,4;7;80;2;6;0;0
02/06/2020;26,8;33,8;29,3;77;0,1;6,8;6;90;2;0;0;0
03/06/2020;26,6;33,2;29,1;80;1;10,3;7;130;3;6;0;1
05/06/2020;27,2;32,5;29,3;74;0;8,6;3;170;2;5;0;1
06/06/2020;26,3;32;28,7;79;31,5;0,8;3;40;2;3;0;1
09/06/2020;27,8;32,2;29,4;80;0;8,5;5;60;2;3;0;1
10/06/2020;27,4;32,9;29,5;77;0;5,3;6;70;4;1;0;0
11/06/2020;27,1;33,8;29,7;76;0;8,1;8;60;3;5;0;0
14/06/2020;27;35,2;30;75;0;6,9;6;80;2;1;0;0
17/06/2020;27,2;34,4;29,9;74;3,2;6,5;8;150;3;1;0;0
20/06/2020;27,4;33,4;29,7;75;6,6;1;5;60;2;0;0;0
22/06/2020;27,2;31,8;28,4;80;0;3,7;7;80;3;1;0;0
23/06/2020;24,6;32,2;28;81;15,3;2;7;140;3;1;0;0
27/06/2020;27,4;32,6;29,5;75;0;8,5;5;130;2;1;0;0
28/06/2020;27,6;32,2;29,3;72;0;5,8;6;50;3;6;0;0
30/06/2020;27;32,6;29,1;76;0;9,3;6;90;3;6;0;0
01/07/2020;26,7;33,6;29;75;0;10;6;70;3;6;0;0
02/07/2020;26,7;31;27,7;83;0;7,9;4;320;2;4;0;0
03/07/2020;25,8;31,6;28,6;76;56;1,7;5;40;2;0;0;0
05/07/2020;26,2;32,4;28,8;70;0;2,6;6;100;3;1;0;0
07/07/2020;25,5;31,7;28,4;79;2,7;8,9;5;140;2;1;0;0
08/07/2020;25,8;32,6;29,3;75;0;8,7;5;50;2;0;0;0
10/07/2020;26,4;30,6;28,2;78;1,5;3,6;4;40;2;0;0;0
11/07/2020;26;32,6;28,4;82;20,6;0;7;80;3;3;0;0
13/07/2020;26,8;32,4;29,4;72;0;9,5;5;120;2;1;0;0
14/07/2020;26,2;31,8;28,8;80;2,5;3,1;6;60;3;1;0;0
19/07/2020;26,8;33;29;76;0;7,5;5;30;2;0;0;0
21/07/2020;27,4;31,9;29,2;77;0;8,7;5;70;2;1;0;0
22/07/2020;27,2;32,5;29,3;76;1,4;8,9;7;70;2;1;0;0
25/07/2020;26,6;33,4;29;68;0;9,2;7;40;3;1;0;0
27/07/2020;25,3;32,7;28,2;69;0;8,8;5;60;2;0;0;0
31/07/2020;25,8;31,6;28;61;0;7,2;5;70;2;3;0;0
04/08/2020;26,9;32,8;29,7;71;0;8,4;5;70;3;6;0;0
05/08/2020;26,6;31,2;28,1;79;0;2,5;6;310;2;6;0;0
06/08/2020;26,6;32,6;29,3;75;0;8,3;6;50;2;6;0;0
09/08/2020;26,1;31,6;28,4;82;1,6;5,1;5;30;3;1;0;0
11/08/2020;27,2;33;29,9;74;0;9,6;5;240;2;0;0;0
14/08/2020;24,3;31,8;27,9;80;73,5;3,6;6;60;2;1;0;0
17/08/2020;27,1;33,8;29,8;72;0,3;9,6;6;50;2;0;0;0
18/08/2020;26,4;31,9;28,5;78;2,5;9;5;10;2;5;0;0
19/08/2020;26,4;32,9;29,1;75;0;7,5;7;120;4;1;0;0
21/08/2020;26,6;32,6;29;71;0;8,7;8;90;4;6;0;0
24/08/2020;27;32,5;29,6;68;0;7,5;8;70;3;1;0;0
25/08/2020;26,2;34,5;29,4;73;0;6,3;9;70;4;1;0;0
26/08/2020;26,4;32,6;28,9;68;0;10,1;6;350;3;1;0;0
28/08/2020;26,6;34,6;29,5;68;0;6,9;7;90;3;1;0;0
03/09/2020;26,2;32,1;28,5;78;6;8,9;5;60;2;3;0;0
04/09/2020;26,8;33,9;29,9;74;0;2,5;6;60;3;6;0;0
05/09/2020;28,2;32,7;29,9;78;0;10;4;50;2;0;0;0
08/09/2020;27,4;33,8;30;67;0;10,3;7;70;3;1;0;0
10/09/2020;28,3;32,8;29,9;72;0;7,7;3;120;2;0;0;0
11/09/2020;27,6;32;29,4;76;0;5,7;5;50;2;0;0;0
14/09/2020;27;32,2;29,2;74;0;8,7;6;40;3;3;0;0
28/09/2020;26,6;33,5;29,5;72;0;6;6;100;3;1;0;0
29/09/2020;27;32;29,2;70;0;7,5;5;40;2;0;0;0
30/09/2020;27,2;33,6;29,8;70;0;7,8;7;40;3;6;0;0
02/10/2020;28,1;33,4;29,8;74;0;10;6;10;2;0;0;0
04/10/2020;25,2;32,4;28,7;77;7,6;2,4;5;180;3;2;0;0
05/10/2020;20,2;32,8;28,9;69;8;6,7;5;70;2;2;0;0
06/10/2020;26,3;32,6;29,1;68;0;9,7;5;20;2;5;0;0
08/10/2020;27,2;32,8;29,3;73;0;10;7;30;2;2;0;0
09/10/2020;25,6;32,1;28,6;78;8,7;5;4;50;2;0;0;0
11/10/2020;25,8;31,2;28,9;79;5,6;1,2;5;70;2;7;0;0
13/10/2020;27,2;33;29,9;72;0;6,7;5;30;2;3;0;0
16/10/2020;27,8;32,8;28,3;80;0;5,1;5;10;2;3;0;1
17/10/2020;24,4;32,4;28,8;80;58,1;5;7;330;2;0;0;0
19/10/2020;27,2;32,6;28,8;79;0;8,1;4;40;2;0;0;0
21/10/2020;26,4;31,4;27,6;84;2,7;8,2;5;20;2;0;0;0
22/10/2020;25,2;33,9;28,9;77;3,6;5,2;7;280;4;8;0;0
23/10/2020;26;33,5;30;70;0;6,2;8;260;3;8;0;0
24/10/2020;26,8;32,6;29,3;75;0;4,7;6;30;2;0;0;0
25/10/2020;27;32;28,9;77;0,2;9,7;5;330;2;4;0;0
27/10/2020;25,6;30,3;27,2;82;2,4;5,4;4;320;2;6;0;0
28/10/2020;25,6;32,5;28,7;80;1,4;0,6;5;40;2;3;0;0
29/10/2020;26,4;33,3;29,6;77;0;10;5;50;3;1;0;0
30/10/2020;27,3;32,4;29,4;78;0;8,2;8;80;3;1;0;0
01/11/2020;26,6;31,6;27,9;82;3,4;5,9;6;330;4;8;0;1
02/11/2020;26;32,5;28,7;76;3,4;4,3;7;270;3;8;0;0
03/11/2020;26,2;32,5;29,1;77;0;2,6;5;270;2;4;0;0
05/11/2020;26,8;29,8;27,6;83;0,5;4,8;3;240;2;1;0;0
06/11/2020;26;31,6;27,6;86;7,4;0,3;6;80;3;1;0;0
07/11/2020;26,3;33,4;28,8;81;0;2,6;4;120;2;3;0;0
09/11/2020;26;32,8;28,9;74;6;7,9;5;70;2;3;0;0
10/11/2020;26,4;32,4;29,5;79;0;10,3;4;40;2;6;0;0
11/11/2020;27,6;32,4;29,7;74;0;8;5;60;2;3;0;0
15/11/2020;27,8;33,6;30,2;73;4,1;8,7;7;40;4;1;0;0
16/11/2020;27,6;34,9;29,9;74;0;8,5;8;90;3;1;0;1
17/11/2020;28,2;32;29,6;78;0;6,8;5;50;3;2;0;1
18/11/2020;26,6;32,8;29,2;78;0,5;7,2;5;80;2;0;0;1
20/11/2020;27,6;31,6;29,2;82;2,5;9,5;5;120;2;0;0;0
22/11/2020;27,4;32,2;29,1;80;0;8,1;6;330;2;5;0;0
23/11/2020;27;30,4;28;83;8;4,1;8;260;3;8;0;0
24/11/2020;26;33,6;27,6;82;0,8;0;5;120;2;8;0;1
25/11/2020;25;32,8;28;82;59,3;3,6;7;310;2;0;0;0
26/11/2020;25,8;32,5;28,6;81;11,9;5,2;7;280;3;8;0;0
27/11/2020;26,2;34;29;78;0;6,6;4;330;2;8;0;0
28/11/2020;25,4;31,8;28,4;80;4,6;5,1;5;300;2;8;0;0
29/11/2020;26,4;32,6;28,4;78;1,2;3,1;10;280;6;8;0;0
30/11/2020;25,2;31,8;27,6;81;1;1,4;7;270;4;8;0;0
02/12/2020;27,1;33,8;29,6;75;0;8,1;5;300;2;4;0;0
03/12/2020;24,5;29,4;26,7;84;41,4;7,8;4;350;2;8;0;0
04/12/2020;24,2;31,7;27,9;84;2,2;0;6;270;3;8;0;0
05/12/2020;25,7;29,8;27,5;81;28,5;6,2;8;290;4;8;0;0
06/12/2020;24,8;29,1;26,6;90;36;1;6;300;4;8;0;0
07/12/2020;24;29,8;25,7;90;44;0;7;290;4;8;0;0
08/12/2020;24;32,1;28,8;80;19,3;0;9;280;5;8;0;0
09/12/2020;24,9;32,2;28,6;80;7;6,1;10;300;5;8;0;0
10/12/2020;26,4;30,6;28,1;81;4,7;4,9;4;300;2;8;0;0
14/12/2020;26;31,6;28,1;79;0,2;1,3;7;260;4;8;0;0
15/12/2020;26,4;32,6;28;77;0;3,7;6;260;4;8;0;0
16/12/2020;25,5;32,5;28,1;77;0,7;2,4;7;260;4;8;0;0
17/12/2020;24,6;30,5;27;85;5,8;2,7;6;270;4;8;0;0
18/12/2020;25;30,2;27,6;81;0,5;1,2;8;320;5;8;0;0
19/12/2020;25,9;30,8;28,2;78;0,2;3,6;7;280;4;8;0;0
20/12/2020;26;30;27,2;82;0;5,4;6;260;4;8;0;0
21/12/2020;24,4;29,8;27,5;79;4,3;3,1;7;270;4;8;0;0
22/12/2020;26,2;30,8;28,3;79;0,2;1;5;320;3;8;0;0
23/12/2020;25,6;34;28,9;73;0;3,7;6;260;3;8;0;0
26/12/2020;25,5;32;28,4;77;0;6,6;6;270;4;8;0;0
28/12/2020;26,9;31,6;28,7;78;0;7,7;6;270;3;8;0;0
29/12/2020;26,5;31,2;28,3;77;0;6,8;7;280;4;8;0;0
31/12/2020;25;29;26,2;87;34;1,4;6;270;3;8;0;0
01/01/2016;25;31,4;28,2;83;26,6;4;5;290;2;2;2;0
03/01/2016;25;32,6;28,4;79;15,6;2;4;280;2;8;2;0
05/01/2016;27;31,8;28,6;83;0;3;5;350;1;2;2;0
06/01/2016;26;32,4;28,8;77;11,6;4;3;40;1;2;2;0
07/01/2016;26;34;29,7;76;0,3;6,2;4;70;2;2;2;0
08/01/2016;27;32,7;29,6;78;0;8,6;4;350;2;2;2;0
09/01/2016;26;31,8;29;81;0;9,5;7;320;2;2;2;0
10/01/2016;27;32,4;29,1;76;0;8,2;5;330;2;2;2;0
11/01/2016;27;32,4;29,8;74;0;5,8;4;310;1;2;2;0
12/01/2016;28;31,2;28,5;82;0;7;4;320;1;2;2;0
13/01/2016;25;32,4;28,2;82;5,5;0,8;3;350;1;2;2;0
14/01/2016;26;33,4;29;78;1,2;3,4;5;130;1;2;2;0
15/01/2016;26;31,4;29,4;79;0;6;4;340;1;2;2;0
16/01/2016;27;31,8;29,2;77;0,2;3;3;360;1;2;2;0
17/01/2016;26;32,8;29,2;76;0;0;4;310;1;2;2;0
18/01/2016;27;32,4;29,4;76;0;5,3;5;310;2;2;2;0
22/01/2016;27;31,4;29;83;1,8;0,4;4;300;1;2;2;0
23/01/2016;25;29,2;26,7;87;11,4;0,5;4;330;1;2;2;0
24/01/2016;25;30,6;27,7;86;14,7;0,5;6;280;1;2;2;0
26/01/2016;25;30,8;27,8;84;6,7;0;4;320;1;2;2;0
27/01/2016;26;32,2;29;81;0,1;3,6;5;310;2;2;2;0
28/01/2016;26;31,8;28,9;81;6,6;5;6;300;2;2;2;0
29/01/2016;27;32,2;29;79;0;2,6;4;320;2;2;2;0
01/02/2016;25;30,2;27,7;85;7;1,6;7;310;1;2;2;0
02/02/2016;25;30,6;27,9;85;62,2;0,3;5;310;2;2;2;0
03/02/2016;26;31,8;28,5;72;1,8;2,7;5;320;2;2;2;0
05/02/2016;27;31,4;28,6;79;5,9;0;4;310;1;2;2;0
06/02/2016;27;32,2;28,1;85;2,5;0;5;180;1;2;2;0
07/02/2016;27;31,6;28;85;6,9;3,5;7;310;2;2;2;0
08/02/2016;26;30,9;27,4;86;3,6;5,2;5;280;2;8;2;0
09/02/2016;25;31,4;26,6;89;11,8;2,7;4;310;2;2;2;0
11/02/2016;26;30,6;27,8;83;0;0;3;270;1;2;2;0
12/02/2016;25;30,2;26,6;87;12,6;0,1;5;330;1;2;2;0
13/02/2016;25;31,6;27,9;80;14,4;1,7;4;290;1;2;2;0
14/02/2016;25;32;27,5;82;0,1;2,5;5;290;2;2;2;0
15/02/2016;25;32;27,9;85;4,8;5,7;4;320;1;2;2;0
16/02/2016;26;29,8;27,9;81;0;5,5;5;10;1;2;2;0
17/02/2016;24;30;27;85;54,1;0;4;290;1;2;2;0
18/02/2016;25;31,2;28,3;79;0,6;1,8;3;320;1;2;2;0
19/02/2016;26;30,2;28,4;81;0;6,6;6;320;1;2;2;0
20/02/2016;26;30,4;28,6;81;0;1;3;340;1;2;2;0
21/02/2016;26;31,4;28,4;79;0;0;4;300;2;2;2;0
22/02/2016;27;31;28,6;79;1,1;4,6;5;330;2;4;2;0
23/02/2016;26;31,4;28,9;79;0,1;3,8;6;310;2;2;2;0
24/02/2016;27;30,4;28,2;81;0;6;4;290;2;2;2;0
25/02/2016;24;30,2;26,6;88;98,5;1;4;320;2;2;2;0
26/02/2016;24;29,8;26,5;87;115;1,2;3;320;1;2;2;0
27/02/2016;25;30,8;27,9;80;3;0,8;3;220;1;2;2;0
28/02/2016;25;28,8;26,5;92;52,4;4;2;270;0;2;2;0
29/02/2016;25;30,4;26,9;87;6,1;0;5;310;2;2;2;0
01/03/2016;24;29,6;26,9;86;22,3;0;5;300;2;4;2;0
02/03/2016;24;30,4;27,6;86;27;0;3;320;1;2;2;0
03/03/2016;25;31,4;28,4;81;8,8;1;6;310;2;2;2;0
04/03/2016;26;30,6;28,4;84;11;7,3;5;290;2;2;2;0
06/03/2016;25;31,8;28,9;82;0;4,6;5;320;2;2;2;0
07/03/2016;25;32;28,7;81;12,4;5;4;320;1;2;2;0
08/03/2016;26;32,4;29,1;83;5;9,5;4;320;2;2;2;0
09/03/2016;27;33;29,1;78;0;4,6;4;360;1;2;2;0
10/03/2016;26;32,6;28,6;81;0,6;8;6;300;1;2;2;0
11/03/2016;26;32,2;28,9;78;1,5;5;4;300;1;2;2;0
12/03/2016;25;32;28,9;74;0;5,5;3;230;1;2;2;0
14/03/2016;27;31,8;29,4;79;0;8,4;4;300;2;2;2;0
15/03/2016;26;32,6;27,8;84;2,5;1,8;3;340;1;2;2;0
16/03/2016;26;32,2;28,5;84;40,9;5,7;4;330;1;2;2;0
17/03/2016;26;32,8;29,6;78;5,2;6,4;4;330;2;2;2;0
18/03/2016;26;30,4;28,1;83;10,5;5,7;3;300;1;2;2;0
19/03/2016;27;32,4;29,3;80;0;0,3;5;30;2;2;2;0
20/03/2016;26;31,6;28,3;89;90,8;2;5;330;2;2;2;0
21/03/2016;27;31,4;29,1;83;0;2;3;330;1;2;2;0
23/03/2016;26;32;28,6;77;5,5;2,6;3;260;2;2;2;0
24/03/2016;26;32,4;29;74;0;1,5;4;360;1;2;2;0
26/03/2016;25;30,2;27,6;85;8,8;3,7;4;330;1;2;2;0
27/03/2016;26;31,2;28,5;79;0,2;3,5;5;320;2;2;2;0
28/03/2016;27;32,2;29,2;76;0;9,3;5;310;2;4;2;0
29/03/2016;25;30,8;27,8;83;57;7;4;330;1;2;2;0
30/03/2016;26;29,8;28;82;0,4;6,5;3;330;1;2;2;0
02/04/2016;26;31,8;28,7;79;0;7;4;340;1;2;2;0
03/04/2016;26;33,6;29,4;76;0;7,5;5;330;2;4;2;0
04/04/2016;26;34,6;30,1;72;0;9;3;110;1;2;2;0
07/04/2016;27;33,6;30,1;75;0;8;4;320;2;5;2;0
08/04/2016;26;33;30,1;75;0;7,2;3;300;2;4;2;0
09/04/2016;28;33,8;29,8;74;0;5;5;280;2;2;2;0
10/04/2016;26;32,6;29,3;78;3,3;4,2;4;330;2;4;2;0
11/04/2016;27;33,2;29,7;77;0;3;3;340;1;2;2;0
12/04/2016;27;31,4;29,1;76;0;6,5;5;310;2;2;2;0
14/04/2016;27;33,6;29,5;76;0;4,5;4;270;1;2;2;0
15/04/2016;26;32;28,9;81;5,4;6;3;80;1;2;2;0
17/04/2016;27;34;28,9;82;0;5,8;5;110;2;2;2;0
18/04/2016;25;33,8;29;81;45,4;5;3;60;1;2;2;0
19/04/2016;26;33;29,4;80;13,7;5;5;30;2;2;2;0
20/04/2016;26;31,4;28,8;79;8;5,8;4;300;1;2;2;0
21/04/2016;25;32;27,7;86;124,5;5,2;3;20;1;2;2;1
22/04/2016;25;33,4;29,4;77;2;4;5;50;2;1;2;0
23/04/2016;27;33,2;30;75;0;7;3;40;2;1;2;0
24/04/2016;27;33,4;29,7;74;0;4;4;90;1;2;2;0
26/04/2016;27;30;27,7;86;0,7;5,2;3;360;1;2;2;0
27/04/2016;27;33,2;29,1;77;1;0;3;90;1;2;2;0
29/04/2016;27;34;29,4;75;0;5,7;4;140;1;2;2;0
30/04/2016;27;33,2;29,7;76;0;3,5;4;210;1;2;2;0
01/05/2016;26;32,4;29,1;80;1,4;3;4;80;2;2;2;0
02/05/2016;27;34,4;29,9;74;0;7,6;4;90;1;2;2;0
03/05/2016;27;33,6;29,9;77;2,6;3,7;3;50;1;2;2;0
04/05/2016;28;33,7;30,3;74;0;6,3;4;90;2;1;2;0
05/05/2016;28;29,4;28,2;84;0;6,3;4;320;0;2;2;0
06/05/2016;26;32,4;28,8;80;5,8;0;3;320;0;2;2;0
07/05/2016;27;32,6;29,4;77;0;4,5;4;200;1;2;2;0
10/05/2016;27;34;29,6;76;1;4;3;160;1;2;2;0
11/05/2016;27;34,4;30;77;0;6,6;4;170;1;5;2;0
12/05/2016;26;34;30;75;0;4,2;4;10;1;2;2;0
13/05/2016;27;35,2;30,6;73;1;3;3;120;1;6;2;0
15/05/2016;27;34,2;30;80;0;1;3;160;1;2;2;0
16/05/2016;28;32,6;29,2;80;0;5;3;90;1;2;2;0
17/05/2016;27;32,2;29,1;80;4;1,2;3;320;0;2;2;0
18/05/2016;27;33,6;29,4;78;0,6;1,5;3;340;2;2;2;0
19/05/2016;27;33,2;30,5;75;0;5;4;290;1;2;2;0
20/05/2016;26;33,4;30,1;75;0;4,9;3;340;0;2;2;0
21/05/2016;26;31,8;27,8;86;53;4,2;4;290;1;2;2;0
22/05/2016;26;31,6;28,6;82;5,6;4;4;280;1;2;2;0
24/05/2016;26;32,8;29;83;19,5;4,2;4;60;1;2;2;0
25/05/2016;26;34;29,4;77;4,4;6,5;3;90;1;2;2;0
26/05/2016;26;32,6;29,3;77;0;5;4;10;1;2;2;0
27/05/2016;28;30,8;28,6;84;0;0,4;3;110;1;2;2;0
30/05/2016;26;31,4;27,5;85;2,5;0;3;360;0;2;2;0
02/06/2016;28;34;30;76;0;6,4;4;90;1;1;2;0
03/06/2016;26;33,8;29,3;73;0;5,5;3;270;1;2;2;0
05/06/2016;27;31,8;28,4;81;0;6,4;4;290;1;2;2;0
06/06/2016;26;32,4;28,3;79;0;1;3;310;0;2;2;0
07/06/2016;26;34,2;28,9;77;1,6;4;3;100;1;2;2;0
09/06/2016;26;32,4;29;77;0;6,5;3;150;1;2;2;0
10/06/2016;26;33,2;29;80;31;2;3;80;1;2;2;0
11/06/2016;26;34,6;29,3;76;0;6,2;4;10;2;2;2;0
12/06/2016;26;33,2;29,1;74;0;6,9;3;350;1;2;2;0
13/06/2016;27;33;29,6;75;0;6;2;100;0;2;2;0
14/06/2016;27;31,2;28,4;76;0;2,8;3;320;1;2;2;0
15/06/2016;27;32;27,7;80;0;0;4;150;2;2;2;0
16/06/2016;25;33,8;29,3;73;0;2,2;5;160;2;2;2;0
17/06/2016;27;33,2;29,5;77;0,2;5,6;4;80;2;2;2;0
18/06/2016;24;30;25;85;57,2;3;3;250;0;2;2;0
19/06/2016;23;32;28;78;4,2;0;4;340;1;2;2;0
21/06/2016;26;35;29,5;73;0;1;5;320;1;2;2;0
22/06/2016;25;32,6;28,1;80;5,5;4;4;20;1;2;2;0
23/06/2016;25;33,4;28,3;78;0,2;3,7;3;320;1;2;2;0
24/06/2016;26;32,2;29,2;77;6,4;5,5;6;250;1;2;2;0
25/06/2016;24;33,4;27,5;81;59;4;3;320;1;2;2;0
26/06/2016;24;32,8;27,9;80;0;5;7;320;2;2;2;0
27/06/2016;25;31,6;28,3;77;21;4,6;6;260;1;2;2;0
28/06/2016;26;32,2;28,7;74;0;2;5;310;1;2;2;0
29/06/2016;26;32,2;28,8;76;0;2,4;4;320;1;2;2;0
30/06/2016;25;33;28,8;79;15,8;0,2;3;40;1;2;2;0
01/07/2016;25;31,4;28,1;85;3;4,4;4;160;1;2;2;0
03/07/2016;26;33;29,1;76;0;4,3;6;270;1;2;2;0
04/07/2016;24;33,4;28,4;82;59;4,3;4;80;1;2;2;0
05/07/2016;24;33,8;29,2;79;0;5,4;5;160;2;2;2;0
06/07/2016;26;34,2;29,1;78;0,5;4,5;4;60;1;2;2;0
07/07/2016;25;34,2;29,7;76;0;7,2;5;40;2;2;2;0
08/07/2016;25;33,6;28,8;77;0,8;6,7;4;170;1;2;2;0
09/07/2016;26;35;29,9;71;0;6,5;4;90;1;2;2;0
10/07/2016;27;31,2;28,4;78;0;6,3;4;130;1;2;2;0
11/07/2016;27;34;29,4;76;0;1;4;170;1;2;2;0
12/07/2016;25;33;28,7;77;4,5;6,5;3;320;1;2;2;0
13/07/2016;26;32,4;28,4;76;0;5,3;3;30;1;2;2;0
14/07/2016;27;33,2;29,2;75;0;4;4;60;1;2;2;0
15/07/2016;27;33,6;29,6;74;0;4;3;90;1;2;2;0
16/07/2016;27;32,6;26,3;92;0;5;3;130;2;2;2;0
17/07/2016;26;32,6;28;85;76;3,6;4;280;2;2;2;0
18/07/2016;24;32,2;27,6;82;32;4;4;310;1;2;2;0
19/07/2016;25;32;27,9;83;0;6,4;3;310;1;2;2;0
20/07/2016;25;32;26,4;87;15,8;3;4;290;2;2;2;0
21/07/2016;24;31,6;27,8;78;44,7;2,2;3;160;1;2;2;0
22/07/2016;25;31;26,3;86;0;6,2;3;40;1;2;2;0
23/07/2016;25;33,6;28,3;76;14,8;2;4;130;1;2;2;0
24/07/2016;25;32;27,3;83;0;6,5;5;230;1;2;2;0
25/07/2016;25;31,2;27,7;78;8;5;4;270;1;2;2;0
26/07/2016;24;32,4;28;76;0;0,4;4;320;2;2;2;0
27/07/2016;26;33,8;29,1;71;0;6,2;3;140;1;2;2;0
28/07/2016;24;33,4;28,8;72;0;6;4;70;1;2;2;0
29/07/2016;25;34,4;29,8;71;0;6;4;120;1;2;2;0
30/07/2016;25;32,6;28,5;77;0,2;5,7;4;320;2;1;2;0
31/07/2016;26;33,4;29,3;70;0;4,5;4;50;2;2;2;0
01/08/2016;27;32,6;29,3;73;0;6,7;4;180;1;2;2;0
02/08/2016;25;32,6;28,2;79;24,5;5,2;3;320;1;2;2;0
03/08/2016;25;32,4;28,4;63;2,8;6;4;340;1;2;2;0
04/08/2016;26;33;28,5;72;0;6,8;4;170;1;2;2;0
05/08/2016;25;32,4;28,7;71;0;5,5;3;90;1;2;2;0
06/08/2016;26;33,6;28,9;71;0;6;5;310;2;2;2;0
07/08/2016;26;32,8;28,4;74;0;7;4;250;1;2;2;0
08/08/2016;26;30,6;28,3;82;6,5;4;3;70;1;2;2;0
09/08/2016;26;32;28,5;79;18,2;1,6;3;60;1;2;2;0
10/08/2016;25;34;29;77;2,6;4;3;140;1;2;2;0
11/08/2016;26;32;28,8;79;4;6,5;4;30;1;2;2;0
14/08/2016;25;30;26,5;87;28,8;1;3;320;1;2;2;0
15/08/2016;25;32;28;79;5,6;0,9;3;340;1;2;2;0
16/08/2016;26;31,4;28,4;77;0;1,3;3;40;1;2;2;0
17/08/2016;25;34;29;73;0;2;4;60;2;2;2;0
18/08/2016;26;31,8;28,8;75;0;7;3;120;1;2;2;0
19/08/2016;27;32;29,2;76;0;1,5;3;320;1;2;2;0
20/08/2016;24;31,6;27,7;76;50;3,5;4;320;1;2;2;0
21/08/2016;25;32;28,5;75;0;7;3;320;1;2;2;0
23/08/2016;25;31;28,1;78;4;5;5;300;2;2;2;0
24/08/2016;25;30,8;27,6;80;13,8;5,1;4;80;2;2;2;0
25/08/2016;25;32;28,1;76;0;4;4;330;1;2;2;0
26/08/2016;26;32;28,6;79;0;2,3;3;310;1;2;2;0
28/08/2016;25;32;28,6;77;3,6;3,5;4;120;1;2;2;0
29/08/2016;26;31,2;27,9;83;0;3,2;3;160;0;2;2;0
30/08/2016;26;30,8;25,9;92;20;2;3;330;1;2;2;0
31/08/2016;24;33,2;28,8;77;42,8;3;4;180;1;2;2;0
01/09/2016;25;33;28,8;79;0;4,7;6;320;2;0;2;0
03/09/2016;26;31,6;28,7;77;8,6;6,4;3;30;1;2;2;0
04/09/2016;26;33;29;77;0;6;4;120;2;8;2;0
05/09/2016;25;32,8;28,5;79;55;7;4;360;1;2;2;0
